seqID,marker,cluster_id,cluster_probability,predicted_otu,classification_type,identity,pred_domain,pred_kingdom,pred_phylum,pred_class,pred_order,pred_family,pred_genus,pred_species,taxID,species_name,full_taxonomy,gt_domain,gt_kingdom,gt_phylum,gt_class,gt_order,gt_family,gt_genus,gt_species,has_taxonomy,has_ground_truth
AJ420690.2,SSU,11,1.0,Galdieria sulphuraria,known_species,100.0,Eukaryota,,Rhodophyta,,,,Galdieria,Galdieria sulphuraria,77926,Hemiselmis rufescens,cellular organisms;Eukaryota;Cryptophyceae;Cryptomonadales;Hemiselmidaceae;Hemiselmis;Hemiselmis rufescens,Eukaryota,Cryptophyceae,,,,,Hemiselmis,Hemiselmis rufescens,True,True
DQ168805.1,SSU,1042,0.6047591,Kudoa igami,known_species,100.0,Eukaryota,Opisthokonta,Cnidaria,,,,Kudoa,Kudoa igami,342563,Fabrea salina,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Postciliodesmatophora;Heterotrichea;Heterotrichida;Fabreidae;Fabrea;Fabrea salina,Eukaryota,,Sar,,,,Fabrea,Fabrea salina,True,True
AJ715475.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,400142,Cryptomonas erosa,cellular organisms;Eukaryota;Cryptophyceae;Cryptomonadales;Cryptomonadaceae;Cryptomonas;Cryptomonas erosa,Eukaryota,Cryptophyceae,,,,,Cryptomonas,Cryptomonas erosa,True,True
AJ966512.1,SSU,1417,1.0,Isoetes engelmannii,known_species,100.0,Eukaryota,Viridiplantae,Streptophyta,,,,Isoetes,Isoetes engelmannii,344400,Tylolaimophorus minor,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Enoplia;Triplonchida;Diphtherophorina;Diphtherophoroidea;Diphtherophoridae;Tylolaimophorus;Tylolaimophorus minor,Eukaryota,Opisthokonta,Nematoda,,,,Tylolaimophorus,Tylolaimophorus minor,True,True
AJ966511.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,313693,Tylenchulus semipenetrans,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Criconematoidea;Tylenchulidae;Tylenchulinae;Tylenchulus;Tylenchulus semipenetrans,Eukaryota,Opisthokonta,Nematoda,,,,Tylenchulus,Tylenchulus semipenetrans,True,True
AJ966509.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,344398,Trischistoma monohystera,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Enoplia;Enoplida;Trefusiina;Trischistomatidae;Trischistoma;Trischistoma monohystera,Eukaryota,Opisthokonta,Nematoda,,,,Trischistoma,Trischistoma monohystera,True,True
AJ966506.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,344395,Tobrilus gracilis,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Enoplia;Triplonchida;Tobrilina;Tobriloidea;Tobrilidae;Tobrilus;Tobrilus gracilis,Eukaryota,Opisthokonta,Nematoda,,,,Tobrilus,Tobrilus gracilis,True,True
AJ966505.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,130224,Theristus acer,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Monhysterida;Monhysterina;Xyalidae;Theristus;Theristus acer,Eukaryota,Opisthokonta,Nematoda,,,,Theristus,Theristus acer,True,True
AJ966504.1,SSU,1761,0.73647696,Stygnoplus clavotibialis,known_species,100.0,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Stygnoplus,Stygnoplus clavotibialis,229471,Scutellonema bradys,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Scutellonema;Scutellonema bradys,Eukaryota,Opisthokonta,Nematoda,,,,Scutellonema,Scutellonema bradys,True,True
AJ966503.1,SSU,1745,1.0,Pododesmus patelliformis,known_species,100.0,Eukaryota,Opisthokonta,Mollusca,Bivalvia,,,Pododesmus,Pododesmus patelliformis,344394,Rotylenchus robustus,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Tylenchoidea;Hoplolaimidae;Rotylenchulinae;Rotylenchus;Rotylenchus robustus,Eukaryota,Opisthokonta,Nematoda,,,,Rotylenchus,Rotylenchus robustus,True,True
AJ966500.1,SSU,1034,0.7945048,Stenopterobia curvula,known_species,100.0,Eukaryota,,Sar,,,,Iconella,Stenopterobia curvula,293873,Prionchulus muscorum,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Mononchida;Mononchina;Mononchoidea;Mononchidae;Prionchulinae;Prionchulus;Prionchulus muscorum,Eukaryota,Opisthokonta,Nematoda,,,,Prionchulus,Prionchulus muscorum,True,True
AJ966499.1,SSU,1275,1.0,Catenula turgida,known_species,100.0,Eukaryota,Opisthokonta,Platyhelminthes,,,,Catenula,Catenula turgida,45935,Pratylenchus thornei,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Tylenchoidea;Pratylenchidae;Pratylenchinae;Pratylenchus;Pratylenchus thornei,Eukaryota,Opisthokonta,Nematoda,,,,Pratylenchus,Pratylenchus thornei,True,True
AJ966495.1,SSU,267,1.0,Daptonema procerum,known_species,100.0,Eukaryota,Opisthokonta,Nematoda,,,,Daptonema,Daptonema procerum,344388,Paracyatholaimus intermedius,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Chromadorida;Chromadoroidea;Cyatholaimidae;Paracyatholaimus;Paracyatholaimus intermedius,Eukaryota,Opisthokonta,Nematoda,,,,Paracyatholaimus,Paracyatholaimus intermedius,True,True
AJ966494.1,SSU,1245,0.65424275,Chlamydomonas pitschmannii,known_species,100.0,,,,,,,Chlamydomonas,Chlamydomonas pitschmannii,46008,Nacobbus aberrans,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Tylenchoidea;Pratylenchidae;Nacobbinae;Nacobbus;Nacobbus aberrans,Eukaryota,Opisthokonta,Nematoda,,,,Nacobbus,Nacobbus aberrans,True,True
AJ966487.1,SSU,108,1.0,Ironus longicaudatus,known_species,100.0,Eukaryota,Opisthokonta,Nematoda,,,,Ironus,Ironus longicaudatus,344382,Ironus dentifurcatus,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Enoplia;Enoplida;Ironina;Ironoidea;Ironidae;Ironus;Ironus dentifurcatus,Eukaryota,Opisthokonta,Nematoda,,,,Ironus,Ironus dentifurcatus,True,True
AJ966486.1,SSU,729,1.0,Aphistogoniulus hova,known_species,100.0,Eukaryota,Opisthokonta,Arthropoda,,,,Aphistogoniulus,Aphistogoniulus hova,344381,Helicotylenchus dihystera,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Tylenchoidea;Hoplolaimidae;Hoplolaiminae;Helicotylenchus;Helicotylenchus dihystera,Eukaryota,Opisthokonta,Nematoda,,,,Helicotylenchus,Helicotylenchus dihystera,True,True
AJ966485.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,535939,Halomonhystera disjuncta,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Monhysterida;Monhysterina;Monhysteridae;Halomonhystera;Halomonhystera disjuncta,Eukaryota,Opisthokonta,Nematoda,,,,Halomonhystera,Halomonhystera disjuncta,True,True
AJ966484.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,211337,Eudorylaimus carteri,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;Qudsianematidae;Qudsianematinae;Eudorylaimus;Eudorylaimus carteri,Eukaryota,Opisthokonta,Nematoda,,,,Eudorylaimus,Eudorylaimus carteri,True,True
AJ966483.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,344380,Ditylenchus angustus,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Sphaerularioidea;Anguinidae;Anguininae;Ditylenchus;Ditylenchus angustus,Eukaryota,Opisthokonta,Nematoda,,,,Ditylenchus,Ditylenchus angustus,True,True
AJ966482.1,SSU,1217,1.0,Uncinocythere occidentalis,known_species,100.0,Eukaryota,Opisthokonta,Arthropoda,,,,Uncinocythere,Uncinocythere occidentalis,327437,Diplolaimella dievengatensis,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Monhysterida;Monhysterina;Monhysteridae;Diplolaimella;Diplolaimella dievengatensis,Eukaryota,Opisthokonta,Nematoda,,,,Diplolaimella,Diplolaimella dievengatensis,True,True
AJ966476.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,344374,Bathylaimus assimilis,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Enoplia;Enoplida;Tripyloidina;Tripyloidoidea;Tripyloididae;Bathylaimus;Bathylaimus assimilis,Eukaryota,Opisthokonta,Nematoda,,,,Bathylaimus,Bathylaimus assimilis,True,True
AJ966475.1,SSU,1773,1.0,Aphelenchoides fragariae,known_species,100.0,Eukaryota,Opisthokonta,Nematoda,,,,Aphelenchoides,Aphelenchoides fragariae,90724,Aphelenchoides fragariae,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Aphelenchoidea;Aphelenchoididae;Aphelenchoides;Aphelenchoides fragariae,Eukaryota,Opisthokonta,Nematoda,,,,Aphelenchoides,Aphelenchoides fragariae,True,True
AJ966471.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,344371,Hemicycliophora conida,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Chromadorea;Rhabditida;Tylenchina;Tylenchomorpha;Criconematoidea;Hemicycliophoridae;Hemicycliophora;Hemicycliophora conida,Eukaryota,Opisthokonta,Nematoda,,,,Hemicycliophora,Hemicycliophora conida,True,True
EF374094.1,SSU,1655,1.0,Pungentus silvestris,known_species,100.0,Eukaryota,Opisthokonta,Nematoda,,,,Pungentus,Pungentus silvestris,34356,Kodamaea ohmeri,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Pichiomycetes;Serinales;Debaryomycetaceae;Kodamaea;Kodamaea ohmeri,Eukaryota,Opisthokonta,Ascomycota,,,,Kodamaea,Kodamaea ohmeri,True,True
AB047306.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,144679,Ambispora leptoticha,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Glomeromycotina;Glomeromycetes;Archaeosporales;Ambisporaceae;Ambispora;Ambispora leptoticha,Eukaryota,Opisthokonta,,,,,Ambispora,Ambispora leptoticha,True,True
EF396193.1,SSU,1580,1.0,Sandmanniella terricola,known_species,100.0,Eukaryota,,Sar,Intramacronucleata,,,Sandmanniella,Sandmanniella terricola,426306,Orphella catalaunica,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Zoopagomycota;Kickxellomycotina;Kickxellomycotina incertae sedis;Orphellales;Orphellaceae;Orphella;Orphella catalaunica,Eukaryota,Opisthokonta,,,,,Orphella,Orphella catalaunica,True,True
AM292056.1,SSU,843,1.0,Thalloidima sedifolium,known_species,100.0,Eukaryota,Opisthokonta,Ascomycota,,,,Thalloidima,Thalloidima sedifolium,394427,Amorosia littoralis,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Pleosporomycetidae;Pleosporales;Amorosiaceae;Amorosia;Amorosia littoralis,Eukaryota,Opisthokonta,Ascomycota,Dothideomycetes,,,Amorosia,Amorosia littoralis,True,True
EF371020.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,,,,,,,,,,,,,False
DQ855405.1,SSU,557,1.0,Caduceia versatilis,known_species,100.0,Eukaryota,Metamonada,,,,,Caduceia,Caduceia versatilis,402894,Caduceia versatilis,cellular organisms;Eukaryota;Metamonada;Parabasalia;Cristamonadida;Caduceia;Caduceia versatilis,Eukaryota,Metamonada,,,,,Caduceia,Caduceia versatilis,True,True
AF249199.1,SSU,87,0.6614369,Eriauchenius workmani,known_species,100.0,,,,,,,Eriauchenius,Eriauchenius workmani,2066952,Trinchesia caerulea,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Gastropoda;Heterobranchia;Euthyneura;Nudipleura;Nudibranchia;Cladobranchia;Fionoidea;Trinchesiidae;Trinchesia;Trinchesia caerulea,Eukaryota,Opisthokonta,Mollusca,Gastropoda,,,Trinchesia,Trinchesia caerulea,True,True
AF274111.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,129510,Diploschistes rampoddensis,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Lecanoromycetidae;Lecanorales;Lecanorineae;Parmeliaceae;Parmotrema;Parmotrema rampoddense,Eukaryota,Opisthokonta,Ascomycota,,,,Parmotrema,Diploschistes rampoddensis,True,True
AF274110.1,SSU,2091,0.91786224,Anamylopsora pulcherrima,known_species,100.0,Eukaryota,Opisthokonta,Ascomycota,,,,Anamylopsora,Anamylopsora pulcherrima,129511,Coccotrema coccophorum,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Ostropomycetidae;Pertusariales;Coccotremataceae;Coccotrema;Coccotrema coccophorum,Eukaryota,Opisthokonta,Ascomycota,,,,Coccotrema,Coccotrema coccophorum,True,True
AM231296.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,290853,Lepidoderma carestianum,cellular organisms;Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria;Myxogastromycetidae;Physariida;Didymiaceae;Polyschismium;Polyschismium carestianum,Eukaryota,,Amoebozoa,,,,Polyschismium,Lepidoderma carestianum,True,True
AM231294.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,289979,Didymium dubium,cellular organisms;Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria;Myxogastromycetidae;Physariida;Didymiaceae;Didymium;Didymium dubium,Eukaryota,,Amoebozoa,,,,Didymium,Didymium dubium,True,True
AB201231.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,1954227,Arcuatula senhousia,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Pteriomorphia;Mytilida;Mytiloidea;Mytilidae;Arcuatulinae;Arcuatula;Arcuatula senhousia,Eukaryota,Opisthokonta,Mollusca,Bivalvia,,Mytilidae,Arcuatula,Arcuatula senhousia,True,True
AJ746336.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,281261,Ectocyclops polyspinosus,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Multicrustacea;Hexanauplia;Copepoda;Neocopepoda;Podoplea;Cyclopoida;Cyclopidae;Ectocyclops;Ectocyclops polyspinosus,Eukaryota,Opisthokonta,Arthropoda,,,,Ectocyclops,Ectocyclops polyspinosus,True,True
AJ746334.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,281258,Macrocyclops albidus,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Multicrustacea;Hexanauplia;Copepoda;Neocopepoda;Podoplea;Cyclopoida;Cyclopidae;Macrocyclops;Macrocyclops albidus,Eukaryota,Opisthokonta,Arthropoda,,,,Macrocyclops,Macrocyclops albidus,True,True
AJ746328.1,SSU,1677,1.0,Austrognatharia strunki,known_species,100.0,Eukaryota,Opisthokonta,,,,,Austrognatharia,Austrognatharia strunki,84317,Eucyclops serrulatus,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Crustacea;Multicrustacea;Hexanauplia;Copepoda;Neocopepoda;Podoplea;Cyclopoida;Cyclopidae;Eucyclops;Eucyclops serrulatus,Eukaryota,Opisthokonta,Arthropoda,,,,Eucyclops,Eucyclops serrulatus,True,True
AJ852605.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,,,,,,,,,,,,,False
AJ852604.1,SSU,1690,1.0,Polychytrium aggregatum,known_species,100.0,Eukaryota,Opisthokonta,,,,,Polychytrium,Polychytrium aggregatum,4874,Gigaspora margarita,cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Glomeromycotina;Glomeromycetes;Diversisporales;Gigasporaceae;Gigaspora;Gigaspora margarita,Eukaryota,Opisthokonta,,,,,Gigaspora,Gigaspora margarita,True,True
AJ852597.1,SSU,872,1.0,Basidiobolus ranarum,known_species,100.0,Eukaryota,Opisthokonta,,,,,Basidiobolus,Basidiobolus ranarum,,,,,,,,,,,,,False
AB265964.1,SSU,1069,1.0,Gymnodinium microreticulatum,known_species,100.0,Eukaryota,,Sar,,,,Gymnodinium,Gymnodinium microreticulatum,164321,Gymnodinium microreticulatum,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium microreticulatum,Eukaryota,,Sar,,,,Gymnodinium,Gymnodinium microreticulatum,True,True
AB265962.1,SSU,1069,1.0,Gymnodinium microreticulatum,known_species,100.0,Eukaryota,,Sar,,,,Gymnodinium,Gymnodinium microreticulatum,39447,Gymnodinium catenatum,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium catenatum,Eukaryota,,Sar,,,,Gymnodinium,Gymnodinium catenatum,True,True
AB261520.1,SSU,661,1.0,Protoperidinium thulesense,known_species,100.0,,,,,,,Protoperidinium,Protoperidinium thulesense,,,,,,,,,,,,,False
AB261519.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,,,,,,,,,,,,,False
AB261518.1,SSU,1865,1.0,Protoperidinium thulesense,known_species,100.0,Eukaryota,,Sar,,,,Protoperidinium,Protoperidinium thulesense,388226,Protoperidinium thulesense,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium thulesense,Eukaryota,,Sar,,,,Protoperidinium,Protoperidinium thulesense,True,True
AB261517.1,SSU,1452,1.0,Lynchella nordica,known_species,100.0,Eukaryota,,Sar,Intramacronucleata,,,Lynchella,Lynchella nordica,,,,,,,,,,,,,False
AB261516.1,SSU,1161,1.0,Spiniferites ramosus,known_species,100.0,Eukaryota,,Sar,,,,Spiniferites,Spiniferites ramosus,281613,Protoperidinium pallidum,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium pallidum,Eukaryota,,Sar,,,,Protoperidinium,Protoperidinium pallidum,True,True
AB261515.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,,,,,,,,,,,,,False
AB261514.1,SSU,1182,1.0,Paragordius tricuspidatus,known_species,100.0,Eukaryota,Opisthokonta,,,,,Paragordius,Paragordius tricuspidatus,388232,Gotoius excentricus,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Diplopsaliaceae;Gotoius;Gotoius excentricus,Eukaryota,,Sar,,,,Gotoius,Gotoius excentricus,True,True
AB261513.1,SSU,671,0.9352715,Symbiodinium goreaui,known_species,100.0,Eukaryota,,Sar,,,,Symbiodinium,Symbiodinium goreaui,388228,Diplopsalopsis bomba,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Diplopsaliaceae;Diplopsalopsis;Diplopsalopsis bomba,Eukaryota,,Sar,,,,Diplopsalopsis,Diplopsalopsis bomba,True,True
EF123704.1,SSU,681,0.796932,Kudoa islandica,known_species,100.0,Eukaryota,Opisthokonta,Cnidaria,,,,Kudoa,Kudoa islandica,416573,Aspidisca aculeata,cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Euplotida;Aspidiscidae;Aspidisca;Aspidisca aculeata,Eukaryota,,Sar,Intramacronucleata,Euplotida,,Aspidisca,Aspidisca aculeata,True,True
EF126040.1,SSU,783,1.0,Pleuronichthys cornutus,known_species,100.0,,,,,,,Pleuronichthys,Pleuronichthys cornutus,244455,Pleuronichthys cornutus,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Pleuronectiformes;Pleuronectoidei;Pleuronectidae;Pleuronichthys;Pleuronichthys cornutus,Eukaryota,Opisthokonta,Chordata,Actinopterygii,,,Pleuronichthys,Pleuronichthys cornutus,True,True
AY761089.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,312340,Lentomitella cirrhosa,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Xenospadicoidales;Xenospadicoidaceae;Lentomitella;Lentomitella cirrhosa,Eukaryota,Opisthokonta,Ascomycota,Sordariomycetes,,,Lentomitella,Lentomitella cirrhosa,True,True
AB255833.2,SSU,1603,1.0,Nannochloropsis limnetica,known_species,100.0,Eukaryota,,Sar,,,,Nannochloropsis,Nannochloropsis limnetica,380130,Protoperidinium claudicans,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium claudicans,Eukaryota,,Sar,,,,Protoperidinium,Protoperidinium claudicans,True,True
AB275355.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,261844,Protoperidinium excentricum,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium excentricum,Eukaryota,,Sar,,,,Protoperidinium,Protoperidinium excentricum,True,True
AB255835.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,380131,Protoperidinium elegans,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium elegans,Eukaryota,,Sar,,,,Protoperidinium,Protoperidinium elegans,True,True
AB233610.1,SSU,1287,1.0,Gynostemma pentaphyllum,known_species,100.0,Eukaryota,Viridiplantae,Streptophyta,,,,Gynostemma,Gynostemma pentaphyllum,344412,Aristogeitonia monophylla,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Malpighiales;Picrodendraceae;Aristogeitonia;Aristogeitonia monophylla,Eukaryota,Viridiplantae,Streptophyta,,,,Aristogeitonia,Aristogeitonia monophylla,True,True
AB233583.1,SSU,1183,1.0,Botryococcus braunii,known_species,100.0,,,,,,,Botryococcus,Botryococcus braunii,344169,Adenolinum lewisii,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Malpighiales;Linaceae;Linum;Linum lewisii,Eukaryota,Viridiplantae,Streptophyta,,,,Linum,Adenolinum lewisii,True,True
AB233546.1,SSU,-1,0.0,Novel (Noise),noise,,,,,,,,,,316742,Chaetocarpus africanus,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Malpighiales;Euphorbiaceae;Acalyphoideae;Chaetocarpeae;Chaetocarpus;Chaetocarpus africanus,Eukaryota,Viridiplantae,Streptophyta,,,,Chaetocarpus,Chaetocarpus africanus,True,True
